uuid,loan_id,amount,created_at,paid_at
3e4961b0a1cd4a4fba34e4824ccf33a0,10648,5.0,2019-10-13 10:09:03.431520,2019-10-21 14:29:51.260485
05c4ffcd5d014375950ce9ea5df66e18,14673,5.0,2019-11-01 21:41:26.923549,2019-11-03 00:54:00.029597
68b102b087af4b0abba9f8419e2b22b3,15225,5.0,2019-11-04 13:29:51.260467,2019-12-04 19:08:40.847246
8145a1c1bdc641158ea3d13a983dec19,15026,5.0,2019-11-03 16:26:35.969322,2019-11-07 17:14:57.713714
b27281faf5fe445aa909d6328a9e062e,15951,5.0,2019-11-07 11:08:17.484840,2019-11-14 15:12:10.899874
d72c0910dba4436fa420df0a59adeb1a,405,5.0,2019-06-16 07:24:52.266098,2019-06-17 15:18:24.177961
6f27811841204281b7f23ae446ce4568,12730,10.0,2019-10-24 14:53:35.579771,2019-11-07 17:50:02.401881
f02d1189381346419a49eb851405ecd4,13703,10.0,2019-10-28 20:55:35.179410,2019-11-14 11:37:09.833706
01d329d92cb147cea6ddf633fd827ea8,6739,10.0,2019-09-20 21:17:47.185045,2019-09-22 22:58:48.706549
34fa53b49ef54abc931f9346bbe6abbd,15466,5.0,2019-11-05 11:39:59.652303,2019-11-07 15:57:13.437390
a65250a3671f4a3b94c5d813c3bd1560,9611,5.0,2019-10-07 19:33:31.660112,2019-10-19 21:52:14.531169
c3f5daea02104db78ad4602477609353,1024,5.0,2019-07-04 11:46:07.322796,2019-08-23 15:30:03.018174
89119620143a488bb407f23504aeb885,10061,10.0,2019-10-10 12:29:22.867730,2019-10-20 15:05:40.934372
d93dad22e0d44649a24b9d35972246a7,14130,5.0,2019-10-30 16:40:01.493657,2019-10-30 20:46:47.465775
e4d70b3e4ae84ea485fbcf28704adff3,13998,5.0,2019-10-30 02:12:09.475410,2019-11-03 23:36:03.571248
85f8f2a70d694ce988e80b0082cb3e27,1824,5.0,2019-07-22 00:59:42.337004,2019-07-26 22:30:37.618058
46b4c95735a043fdb975fb87025dacde,3905,5.0,2019-08-24 20:37:16.443270,2019-09-05 20:37:58.757999
ee0b5a26b3a443ea951b871ed9f5b1d4,2245,5.0,2019-07-30 18:25:15.236338,2019-08-04 19:18:39.856993
e66449295f1a48aba473cd488d766e55,11685,10.0,2019-10-19 02:35:47.116074,2019-10-20 19:26:22.800022
1712e8e92b5049808194589b7a25864b,11771,10.0,2019-10-19 17:46:19.158488,2019-10-23 17:17:58.701942
187ab5b0b98c486cb791d6214b7ce385,5808,5.0,2019-09-13 12:27:28.816543,2019-09-14 19:11:30.556004
d0d9913126fb4466b782b5d51918e9c1,10645,5.0,2019-10-13 08:44:25.473762,2019-10-29 16:54:03.653087
baf99d9988ec46e3b1b042c6468101f4,15237,5.0,2019-11-04 14:10:54.112712,2019-11-09 18:44:50.322184
a67ea9af75f542fdbb125f39b802bcd8,1818,5.0,2019-07-21 23:49:42.063188,2019-07-27 20:32:30.519417
d7ef9db530724e43b86a742938bbd674,5009,5.0,2019-09-06 09:49:40.105276,2019-09-11 13:34:21.952470
34821ecd12cc42759e311968083f7946,10213,5.0,2019-10-11 02:03:08.265595,2019-11-20 14:17:11.054071
e77b8a6f020b4227b9318c79970dc323,7477,5.0,2019-09-25 17:31:45.532792,2019-09-28 20:31:19.106058
5ed1271e79d14d959a9b6a0f5d336e76,10349,5.0,2019-10-11 20:16:04.014249,2019-10-15 15:41:31.676847
a66b43a5040448fa98e2125b9a555186,13860,5.0,2019-10-29 15:11:15.405253,2019-11-08 14:39:12.427057
2ede148f3d5949ab84797713f6aef6cf,15518,5.0,2019-11-05 15:34:35.595189,2019-11-06 13:57:46.607982
2ede148f3d5949ab84797713f6aef6cf,3453,5.0,2019-08-20 21:38:45.049151,2019-08-26 20:13:04.608419
d26895a53e1a457b86a12fb0d0c3f932,11691,5.0,2019-10-19 03:20:06.760639,2019-10-28 21:04:31.173734
7e9141a5c25747a995928a11f4fc9c18,6280,5.0,2019-09-17 18:09:16.800503,2019-09-23 20:41:56.745068
16f09029ac6b42f09f0a042c1707d69e,14957,5.0,2019-11-03 04:49:57.626765,2019-11-16 20:55:09.014908
dc002a4f9797478b9b1402a987cef346,5342,10.0,2019-09-09 19:55:05.384526,2019-09-12 11:15:37.925885
a348556322bc490ca229eb5b403ef8d4,9416,5.0,2019-10-06 19:17:35.673081,2019-10-29 23:57:41.683701
2352542c3ea949809d68fc2840f1cb66,7939,5.0,2019-09-28 09:18:47.417705,2019-09-29 16:45:23.334992
40f3b7a88c9642948cc01da711797492,16409,10.0,2019-11-09 15:10:31.735016,2019-11-13 18:43:24.770878
9f88f0f8b0994c3192987457fad0a965,5908,5.0,2019-09-14 11:11:22.957657,2019-10-03 06:08:45.520194
ae9a08c8607847399b4c05335db437c4,6725,5.0,2019-09-20 19:06:25.130982,2019-09-26 22:54:49.539981
01d329d92cb147cea6ddf633fd827ea8,5476,5.0,2019-09-10 19:13:39.841979,2019-09-11 23:13:12.041275
6b416e2045b84afcb5c1ae5179a06946,13001,5.0,2019-10-25 18:46:20.167513,2019-10-30 14:27:03.662564
7413220909f0464890815e36c95c6ac4,13838,5.0,2019-10-29 12:45:10.980352,2019-11-02 12:29:29.074887
c3f5daea02104db78ad4602477609353,13276,5.0,2019-10-26 23:16:31.959395,2019-11-16 14:51:02.381869
13077e503ef1401eabb99e15ea8be8f4,3812,5.0,2019-08-24 00:25:04.754702,2019-09-03 15:24:51.718935
132a22ba90324acfbc24ef9f4e21eb1c,4512,5.0,2019-08-30 08:33:54.341387,2019-08-30 20:26:05.883784
2133263d9cdc48b690b411dff8135009,4927,5.0,2019-09-05 02:56:29.187946,2019-09-12 11:37:21.101182
e4d70b3e4ae84ea485fbcf28704adff3,16076,5.0,2019-11-07 23:45:09.500809,2019-11-08 20:39:41.828536
85f8f2a70d694ce988e80b0082cb3e27,11504,5.0,2019-10-18 04:00:22.788790,2019-10-20 01:32:02.940109
ee0b5a26b3a443ea951b871ed9f5b1d4,11582,5.0,2019-10-18 16:49:34.817867,2019-10-25 16:16:09.179365
109283e10d64428185473b815de57374,3255,5.0,2019-08-17 03:56:15.961267,2019-09-05 22:31:51.499627
3509fdcce0e14359a708c8bbd8a2b2f5,1364,5.0,2019-07-12 02:03:12.470477,2019-08-06 11:04:35.548896
456bace91c70402dbcb3965a080604ff,10376,5.0,2019-10-11 22:14:28.604417,2019-11-19 15:17:44.709501
1dff414eabe04217b45715a4d113d2d9,13879,10.0,2019-10-29 16:35:41.602741,2019-11-22 08:24:58.908640
d7ef9db530724e43b86a742938bbd674,7178,10.0,2019-09-23 17:16:58.158938,2019-09-23 23:37:58.747169
5662f47b59ab4adc90875543e8ae78e2,9165,5.0,2019-10-05 11:23:53.305135,2019-10-08 18:33:57.964356
db99d20ba4f74dc2ba8feabc902e2e17,8303,5.0,2019-09-30 14:34:38.389710,2019-10-30 19:06:47.642956
2bad7b7d4d4244de8c4068feb157c95b,10818,5.0,2019-10-14 11:10:39.785760,2019-10-16 02:32:17.955071
6e17529044a64b948c78eab177c36113,14764,5.0,2019-11-02 07:42:55.410016,2019-11-07 14:40:38.702698
5500c790a1fc4a3789f154a16093d3ca,10411,5.0,2019-10-12 01:13:58.979293,2019-10-19 22:56:35.918569
2ede148f3d5949ab84797713f6aef6cf,5570,5.0,2019-09-11 14:51:28.015368,2019-09-12 20:12:28.327368
1c913a0126ff494b8c877318b1be8646,12927,5.0,2019-10-25 12:30:33.470436,2019-10-30 20:52:16.202917
075bceddcb224d58abc1ea5be20a4a87,11460,5.0,2019-10-17 23:24:21.970170,2019-10-19 19:15:37.950321
a53aae5cfb6648f1859945c0b37f9cef,14572,5.0,2019-11-01 12:54:39.715006,2019-11-05 20:31:28.318698
45d01be544524c7c9f9feef4e7024565,5083,5.0,2019-09-07 15:59:52.267939,2019-09-10 23:42:09.361918
f6edb2b39f714929a5d1064191507c4c,5125,5.0,2019-09-07 23:22:22.153042,2019-11-20 17:01:25.918566
dc002a4f9797478b9b1402a987cef346,11480,10.0,2019-10-18 01:26:22.326968,2019-10-19 20:43:04.251442
eb95afead8574802ad1c1e24904227a8,16039,5.0,2019-11-07 16:58:42.344859,2019-11-11 12:46:36.012736
d17948ef694a477f8a8b991551e63664,12016,5.0,2019-10-21 04:45:39.112686,2019-10-26 22:28:18.807101
cd022183e66343ecb927cc21730271cc,16476,5.0,2019-11-09 20:25:29.789837,2019-11-23 12:11:56.152005
1c495837665640e3813ed8203a7ab427,7288,5.0,2019-09-24 12:59:00.457966,2019-10-08 17:41:40.860586
a24b65d9c3ae4ceaae8a8accacd73451,8321,5.0,2019-09-30 16:10:39.789686,2019-10-16 13:04:03.532849
01d329d92cb147cea6ddf633fd827ea8,5872,5.0,2019-09-13 23:09:48.040809,2019-09-14 13:03:36.839699
34fa53b49ef54abc931f9346bbe6abbd,12481,5.0,2019-10-23 12:21:58.978778,2019-10-26 16:04:19.196118
13077e503ef1401eabb99e15ea8be8f4,6079,5.0,2019-09-16 10:22:57.633036,2019-10-02 21:27:26.738242
132a22ba90324acfbc24ef9f4e21eb1c,7935,5.0,2019-09-28 06:18:49.378177,2019-10-01 21:35:56.526272
c676f9f363ea4f12b513edbd6a06520c,7876,5.0,2019-09-27 21:43:29.334828,2019-10-08 21:45:49.019014
c84d8b177d294d4ab4cc263818088262,9258,5.0,2019-10-05 21:36:02.382725,2019-10-16 14:54:20.642993
5e77976077054140ba6bd9e2aedcb71b,12973,5.0,2019-10-25 15:48:40.521779,2019-11-25 15:21:59.846286
ee0b5a26b3a443ea951b871ed9f5b1d4,15482,5.0,2019-11-05 12:54:08.950819,2019-11-07 14:26:46.509878
109283e10d64428185473b815de57374,16239,5.0,2019-11-08 20:45:10.725573,2019-11-23 14:48:05.532898
20455807b58c48adacac7a2015d74571,5941,5.0,2019-09-14 16:00:12.472613,2019-10-22 15:41:45.324713
fe7fcf738a3b437fbb7a1d29c08a6fa0,11430,5.0,2019-10-17 20:41:56.503779,2019-10-24 23:25:34.130920
2a681fef233f46fbaed53e891b32dcf5,2996,5.0,2019-08-13 12:40:19.962041,2019-08-19 12:42:53.933792
d7ef9db530724e43b86a742938bbd674,8671,10.0,2019-10-02 16:35:24.756991,2019-10-07 15:00:29.909853
5662f47b59ab4adc90875543e8ae78e2,13450,5.0,2019-10-27 20:35:15.602166,2019-10-31 19:33:00.993327
db99d20ba4f74dc2ba8feabc902e2e17,16319,5.0,2019-11-09 04:08:58.189817,2019-11-24 12:37:22.405220
2bad7b7d4d4244de8c4068feb157c95b,13347,5.0,2019-10-27 10:57:27.019572,2019-11-01 11:18:12.604701
5500c790a1fc4a3789f154a16093d3ca,15077,5.0,2019-11-03 20:38:36.364052,2019-11-22 14:10:20.943723
ff8971a40ea3472db41b44dc5c2108e0,15553,5.0,2019-11-05 18:19:49.559094,2019-11-09 14:18:26.769723
2ede148f3d5949ab84797713f6aef6cf,5958,10.0,2019-09-14 19:14:25.471748,2019-09-16 20:27:03.949311
c38619b6657948b2a903c3029170c9be,9959,5.0,2019-10-09 19:59:40.001727,2019-10-10 19:05:03.690490
b2c0e4c6a9ee4c94975d4630cbca4870,14976,5.0,2019-11-03 10:13:47.306188,2019-11-06 20:24:16.797437
075bceddcb224d58abc1ea5be20a4a87,14258,10.0,2019-10-31 02:57:31.815803,2019-11-23 00:25:07.639484
b86316c7995d413f8469f63c02906846,13889,5.0,2019-10-29 17:39:56.070794,2019-11-09 13:42:42.771222
45d01be544524c7c9f9feef4e7024565,5668,5.0,2019-09-12 10:47:15.089998,2019-09-16 14:13:18.148240
dc002a4f9797478b9b1402a987cef346,13734,10.0,2019-10-28 22:55:25.243967,2019-11-01 15:01:48.571868
482c37688bd541e09ebc23092037ff81,9256,5.0,2019-10-05 21:32:17.048361,2019-10-22 18:58:09.838399
c17d626e1b0e4368921b6e5c9acec7a9,14767,5.0,2019-11-02 09:05:56.844710,2019-11-07 01:05:28.830143
1c495837665640e3813ed8203a7ab427,12281,5.0,2019-10-22 12:44:23.277323,2019-10-31 12:48:27.531143
5ebfb742e5544bc585f5120f225f9aac,10359,5.0,2019-10-11 21:08:53.603641,2019-10-13 17:31:52.851751
a24b65d9c3ae4ceaae8a8accacd73451,13797,5.0,2019-10-29 10:05:29.046011,2019-11-05 20:42:32.258975
01d329d92cb147cea6ddf633fd827ea8,6479,10.0,2019-09-19 04:36:23.539080,2019-09-20 12:58:24.123737
34fa53b49ef54abc931f9346bbe6abbd,13354,5.0,2019-10-27 11:52:07.169315,2019-11-01 22:32:02.935854
af83f97e36424933a98ffade3cfac641,12747,5.0,2019-10-24 15:57:22.244401,2019-11-06 14:56:05.187676
13077e503ef1401eabb99e15ea8be8f4,14836,5.0,2019-11-02 16:36:59.486197,2019-11-06 10:34:01.119516
89119620143a488bb407f23504aeb885,4347,5.0,2019-08-28 21:07:07.454398,2019-09-06 18:29:37.571457
262b895b992b4e40b025db45f213b994,7398,5.0,2019-09-25 00:47:13.415779,2019-10-10 17:09:04.402740
d84a13de8d6d4b3fa1dd6c1b79ebf97f,15416,5.0,2019-11-05 04:32:24.037276,2019-11-05 15:22:19.697986
e66449295f1a48aba473cd488d766e55,8429,5.0,2019-10-01 04:19:49.466404,2019-10-04 15:16:58.528405
3ad0ae61d6bc42af85b6213a7b1440dd,8331,5.0,2019-09-30 17:01:04.624001,2019-11-11 22:06:37.826963
1712e8e92b5049808194589b7a25864b,9756,5.0,2019-10-08 18:51:32.197737,2019-10-10 12:08:10.981165
25d636b831724039980f7dbf1d493881,7486,5.0,2019-09-25 18:48:15.670726,2019-10-07 15:59:58.285797
2a681fef233f46fbaed53e891b32dcf5,10927,10.0,2019-10-15 02:54:13.003649,2019-10-17 12:36:53.929214
d7ef9db530724e43b86a742938bbd674,13620,10.0,2019-10-28 15:03:07.279368,2019-11-04 11:04:06.897534
5ed1271e79d14d959a9b6a0f5d336e76,7854,5.0,2019-09-27 20:16:49.388914,2019-10-01 20:56:20.964983
2ede148f3d5949ab84797713f6aef6cf,8780,10.0,2019-10-03 09:06:40.301231,2019-10-04 20:22:15.316433
c38619b6657948b2a903c3029170c9be,13792,5.0,2019-10-29 09:44:08.301434,2019-10-29 13:07:41.342346
f300c254e734420490b626e432cc0d1f,12666,5.0,2019-10-24 09:44:04.104028,2019-10-25 23:04:32.885439
dc002a4f9797478b9b1402a987cef346,3467,5.0,2019-08-20 23:26:40.098690,2019-08-21 13:35:11.354760
12bd2c94be824bb590cfcc97f8104a99,11732,5.0,2019-10-19 13:23:51.486402,2019-10-26 12:50:57.787849
4794c1ff357b4295bf0659a84095023a,4808,5.0,2019-09-04 10:23:13.401878,2019-09-07 14:23:33.235231
4294d20649644b68b65a2744f87cb50a,5076,5.0,2019-09-06 19:19:14.838115,2019-09-08 21:30:23.064739
40f3b7a88c9642948cc01da711797492,7162,5.0,2019-09-23 16:08:31.406518,2019-10-04 23:16:04.592887
5274b042439e497d80138c05bdc203da,2745,5.0,2019-08-08 19:30:43.838850,2019-08-09 22:20:31.790968
6020c68388bf48828b88d00293fc3f13,15814,5.0,2019-11-06 19:00:54.664193,2019-11-17 01:28:04.884648
e90c8ef7a4d1493cb792cd2299bddb65,5871,5.0,2019-09-13 23:07:16.475973,2019-10-07 16:07:40.666666
3e00c9ee904e4b1a8a4dd2cc0dd6c2a1,7817,5.0,2019-09-27 15:50:43.062135,2019-09-28 12:36:33.436022
02c1771848c943afaa12983515784650,14076,5.0,2019-10-30 12:49:03.583069,2019-11-19 16:21:04.205190
9269d5209efe47db81c5ed0abfa1974d,12916,5.0,2019-10-25 10:59:49.159124,2019-10-31 15:13:23.232261
3a960a7a603f46b78f5abc5729cf7c8b,4097,5.0,2019-08-26 21:23:06.738146,2019-08-30 21:53:04.986780
18368c72e70f4342a231c94cc0886b21,15523,5.0,2019-11-05 15:52:18.204195,2019-11-12 15:29:45.680263
bd34c687c54c4e4a883d53d116e01fbf,12273,10.0,2019-10-22 11:59:16.890223,2019-10-27 12:16:48.031486
ec35dea42f864739b852bce21b56b2a8,11254,5.0,2019-10-16 23:30:59.259274,2019-10-21 12:48:30.548250
1e267fb2feb9433e95f7b153bb4d6184,9035,5.0,2019-10-04 15:32:28.639074,2019-10-15 12:59:24.032520
4c20b5cab4404ff59bcdeb4f648d80d8,14199,5.0,2019-10-30 22:32:41.911124,2019-11-07 15:32:59.063811
311e8f2b9877468dae86793096945928,11391,5.0,2019-10-17 17:25:19.808529,2019-10-21 17:22:43.885007
6c40c452bf00417f85efd967c3810040,11487,5.0,2019-10-18 02:09:28.670689,2019-10-30 22:48:49.425159
9146775435284f87abe1077b57c912aa,11786,5.0,2019-10-19 19:31:02.158787,2019-11-04 11:26:12.157598
3f30a4caec494f01999362c13b0c343e,13767,5.0,2019-10-29 03:17:03.361739,2019-10-29 23:38:51.763316
d68925c0f6e54e23a421e1c18490dfa9,509,5.0,2019-06-20 10:06:04.090145,2019-07-01 12:19:22.801737
7a62bfaf450945cea23d946026694de3,11726,10.0,2019-10-19 12:22:07.112674,2019-10-23 17:09:35.916356
0aadc50986b5495f9b94221fe2eb917e,14087,10.0,2019-10-30 14:02:32.441677,2019-11-14 11:35:04.898031
51973afe581042b69ad9b9fd1dc9ba3a,7816,5.0,2019-09-27 15:50:38.023055,2019-09-28 23:05:39.290849
f302a9cf2bd3406795051148dce9b294,9496,5.0,2019-10-07 09:30:23.759477,2019-10-08 16:41:06.522629
41a087fb4fef4799ab42b8d6ebe9e6fa,9673,5.0,2019-10-08 10:08:15.011098,2019-10-22 22:37:45.463821
8b6da74104f24044890abf93dce2a925,12872,5.0,2019-10-25 03:01:02.651430,2019-11-14 15:42:47.626164
d9d22e3067c849909e5b51f3b2e8f379,9107,10.0,2019-10-04 23:52:51.191833,2019-10-05 16:44:51.419470
b0d549041bea4f80824a1b413ca8c90b,3389,5.0,2019-08-19 22:03:39.662872,2019-09-06 00:19:57.993855
688b19e83cb94b728adb50116fa324f6,11122,5.0,2019-10-16 12:29:23.489068,2019-10-19 18:16:02.819182
af99ba19ad6445d3bb1c9dc3290c6c78,14300,5.0,2019-10-31 11:04:46.274598,2019-11-08 21:18:54.573726
6a9ec91711a144578d07c68a33b389cc,15004,5.0,2019-11-03 13:35:24.254698,2019-11-22 20:15:46.256347
5473efb29a924916b261cad4f22d3b6c,6427,5.0,2019-09-18 20:31:22.889912,2019-09-20 15:31:09.892262
c7ecdfbf1314480a8ef725a911ab8845,4734,5.0,2019-09-03 20:42:54.214303,2019-09-10 12:07:28.862772
cbf0f62a669b48359ce1b3c7eccac8d0,11664,5.0,2019-10-18 23:58:15.203156,2019-11-06 18:32:25.249483
ed8691f64c5e4c67b895ff23bb161c82,6704,5.0,2019-09-20 16:44:26.277587,2019-09-22 20:12:07.851283
cd8ef10d284644f5815cf4afd1e24d85,8172,5.0,2019-09-29 16:33:40.128150,2019-10-01 11:58:15.179523
58a4f70f546f43e68263de5fe82514b4,8138,5.0,2019-09-29 13:29:21.801410,2019-10-02 14:54:43.765711
e90c8ef7a4d1493cb792cd2299bddb65,10856,5.0,2019-10-14 14:46:54.317875,2019-11-26 15:05:56.601621
1f6c65fa4ff54a568e54ff3f4abd6518,8075,5.0,2019-09-29 00:22:35.404636,2019-10-06 19:33:49.180634
aab461cea7954f558413ee00cdcd915d,16116,5.0,2019-11-08 10:15:43.076054,2019-11-09 14:33:36.892437
86d90c6533e6498fb6fa98ff5bb65ca5,4760,5.0,2019-09-04 00:04:47.837831,2019-09-04 16:02:30.097737
274a537510214729949aa91c43de68c6,15308,5.0,2019-11-04 18:43:45.524144,2019-11-10 19:43:44.511432
3a960a7a603f46b78f5abc5729cf7c8b,7691,5.0,2019-09-26 21:35:46.060947,2019-10-01 21:44:24.884376
bd34c687c54c4e4a883d53d116e01fbf,9441,5.0,2019-10-06 21:58:30.295139,2019-10-11 13:23:06.792701
460789933f4b4d18861d84660e30fc74,15104,5.0,2019-11-03 22:53:35.098590,2019-11-05 23:39:04.870434
311e8f2b9877468dae86793096945928,16205,5.0,2019-11-08 18:02:07.917570,2019-11-18 20:27:46.823878
9146775435284f87abe1077b57c912aa,2644,5.0,2019-08-07 02:49:00.876138,2019-08-13 16:54:42.632815
c0bed3fb375b43b98970da7b3dc9bdce,9644,10.0,2019-10-08 02:54:58.051397,2019-10-09 14:47:12.557547
7a62bfaf450945cea23d946026694de3,4748,5.0,2019-09-03 22:44:53.011137,2019-09-12 12:42:34.314019
0aadc50986b5495f9b94221fe2eb917e,2339,5.0,2019-08-01 10:21:39.910295,2019-08-10 17:12:38.063031
2f52bca20ac14c2da2824787e4567963,5355,5.0,2019-09-09 21:40:05.490307,2019-10-23 10:27:27.432420
2bdb764fdffc4ba1a43e18eb496e72c5,12549,5.0,2019-10-23 19:00:30.704301,2019-10-24 12:08:30.221333
d9d22e3067c849909e5b51f3b2e8f379,3627,5.0,2019-08-22 13:41:30.197709,2019-09-09 17:34:29.460745
2a89fca99f944afa97507f0fb86441da,2548,5.0,2019-08-05 13:44:52.831980,2019-09-04 10:38:26.125242
a9b4cdb25b774139be8d2301bfe60488,12914,5.0,2019-10-25 10:55:49.616972,2019-10-25 17:43:07.934961
5473efb29a924916b261cad4f22d3b6c,5752,5.0,2019-09-12 23:46:11.887940,2019-09-17 16:52:52.978054
5bd273cc88684d80b40bb3b7f0e3da2c,8882,5.0,2019-10-03 20:22:09.672146,2019-10-08 21:14:23.530250
5dc5a931c9df46f2ba2f42446787901e,8470,5.0,2019-10-01 13:04:04.991608,2019-10-02 21:54:35.020476
e2b4560c60324b459326b4dc08b09197,11809,5.0,2019-10-19 22:25:07.918608,2019-11-03 01:30:54.623455
6020c68388bf48828b88d00293fc3f13,6781,5.0,2019-09-21 01:28:44.719829,2019-10-26 00:23:40.225480
52e6e5a5ea33445f8dbfb25db8397b27,14842,5.0,2019-11-02 17:09:38.495186,2019-11-05 21:29:44.352154
f7e0ef7d82dd4f4496670933f9f4d59c,7972,10.0,2019-09-28 13:59:18.325884,2019-10-02 16:32:02.109216
0a719bb2f0ad42dea4c8dfd34cfda912,14683,5.0,2019-11-01 22:43:47.905838,2019-11-04 00:17:36.905673
bcdd139b23474b9f8e258643494e3d69,13327,10.0,2019-10-27 04:04:50.819717,2019-11-07 10:04:54.785619
18368c72e70f4342a231c94cc0886b21,7595,5.0,2019-09-26 10:42:20.667684,2019-10-07 15:08:52.067064
bd34c687c54c4e4a883d53d116e01fbf,8637,5.0,2019-10-02 12:53:47.886383,2019-10-04 12:27:05.025823
3ac1a7e30e9549eda551ae89d1397eeb,15141,5.0,2019-11-04 01:59:41.954581,2019-11-27 21:56:18.500428
b5942bccda3a4c8dbd67f3332f1d2804,15108,5.0,2019-11-03 23:07:19.478088,2019-11-07 15:28:13.578797
4ab5748be47644619d6374f9a687b2c3,13439,5.0,2019-10-27 20:02:40.883149,2019-11-05 00:18:57.271320
ec35dea42f864739b852bce21b56b2a8,8043,5.0,2019-09-28 21:09:31.770500,2019-09-30 12:22:09.390398
4c20b5cab4404ff59bcdeb4f648d80d8,6301,5.0,2019-09-17 22:24:13.848034,2019-10-09 15:51:41.043970
d9b2427f62ef4efda957ef8860a71046,14163,5.0,2019-10-30 19:28:35.976309,2019-11-05 20:00:14.345081
5880889805bf48a294622400aa984d26,4036,5.0,2019-08-26 11:31:49.415640,2019-10-12 18:26:35.953634
afdd571ffe1940ffa4de519469d22d69,6151,5.0,2019-09-16 21:46:02.748582,2019-09-20 21:08:08.694909
a42d5e564c9646acb08a79cdd9386fe0,12023,5.0,2019-10-21 06:55:49.874298,2019-10-25 23:02:41.928880
d8a7efa247da4bad9edf961f7cdcf211,7756,5.0,2019-09-27 08:22:06.648967,2019-10-16 14:54:23.494589
c0bed3fb375b43b98970da7b3dc9bdce,10912,10.0,2019-10-14 23:42:38.708663,2019-10-20 13:04:06.190833
d68925c0f6e54e23a421e1c18490dfa9,8468,5.0,2019-10-01 12:44:11.021670,2019-10-08 12:48:46.135369
9f167540aa104fb6bb6e394c7c1ff6b0,12066,5.0,2019-10-21 12:37:02.754285,2019-11-04 04:19:51.053210
9c71f15cc3874fc88c6988a9077e5467,8284,5.0,2019-09-30 12:31:07.606080,2019-10-08 12:02:17.850948
a29e7a2f058b4b2b84b8e924b1db1b76,16249,5.0,2019-11-08 21:32:16.229831,2019-11-25 18:25:55.951768
d9d22e3067c849909e5b51f3b2e8f379,11861,10.0,2019-10-20 04:25:51.154728,2019-10-28 22:56:33.042925
c0c474d9ae4242e488ae86778c75a64b,2463,5.0,2019-08-03 20:42:25.017527,2019-08-13 21:06:43.600837
b0d549041bea4f80824a1b413ca8c90b,10164,5.0,2019-10-10 20:27:35.948237,2019-10-22 20:30:23.579885
6a205c0a9ccd4e40b0ed490c96ebdc8d,6637,5.0,2019-09-20 09:14:46.303189,2019-11-06 10:00:31.360393
364275814e7e43df83bda9900133e8b2,14600,5.0,2019-11-01 14:59:55.927443,2019-11-04 18:52:50.660889
c7ecdfbf1314480a8ef725a911ab8845,10654,5.0,2019-10-13 11:38:29.584329,2019-10-16 16:22:01.817672
ed8691f64c5e4c67b895ff23bb161c82,16433,5.0,2019-11-09 16:49:01.394073,2019-11-14 17:07:55.612050
cc4238e52d0348388c83cb1d6fc65e21,5375,5.0,2019-09-09 23:56:31.373681,2019-09-11 22:04:30.418314
c2a8dade567f4619831129ef18ffd5fb,8700,5.0,2019-10-02 20:20:16.713110,2019-12-01 13:27:37.025911
2985547a1ddd4142b2b20f488912733f,8276,5.0,2019-09-30 11:56:26.187473,2019-10-01 13:18:21.686677
b1771522918b4dfe8f1eda5175157c89,15311,5.0,2019-11-04 18:56:51.109805,2019-11-12 20:52:09.717891
c74662874b124e329e81ab767e3a6e2d,9674,5.0,2019-10-08 10:11:45.253193,2019-11-08 10:09:45.606327
8072f71c7468459b8b1c8b2bebdab838,7320,5.0,2019-09-24 15:48:27.292139,2019-09-28 15:48:16.183087
db391de19b8f4005a8120f16558d6e9b,6365,5.0,2019-09-18 11:57:32.353516,2019-09-19 15:10:47.718726
1f6c65fa4ff54a568e54ff3f4abd6518,13665,10.0,2019-10-28 18:03:15.564377,2019-11-05 22:18:03.472884
f896ca6c2b99471dbb201f8ded99f52b,6610,5.0,2019-09-20 01:09:52.745910,2019-09-28 14:33:57.009896
f7e0ef7d82dd4f4496670933f9f4d59c,3455,5.0,2019-08-20 22:00:26.971726,2019-08-24 22:38:07.552595
86d90c6533e6498fb6fa98ff5bb65ca5,11632,5.0,2019-10-18 20:56:54.988278,2019-10-28 16:17:05.345579
d90ae44480874fd6b843f2ef689cc3c3,12546,5.0,2019-10-23 18:37:47.419264,2019-11-11 19:34:20.580235
2ff3f1b9476040a1b9dea66b0421459e,10308,5.0,2019-10-11 15:47:28.223011,2019-10-17 20:49:19.609409
274a537510214729949aa91c43de68c6,9606,5.0,2019-10-07 19:03:42.310246,2019-11-04 15:46:46.968425
a1c757f7089243d7a9690075780aee1d,13510,5.0,2019-10-28 01:40:58.595028,2019-10-28 12:50:03.312079
1a9f8147f3fc4459a2d325e0b9be01b6,6955,5.0,2019-09-22 08:50:07.404681,2019-09-25 17:21:30.557521
3b9ebceb86b946be9761814e6026f770,13738,5.0,2019-10-28 23:37:39.635641,2019-10-30 10:12:03.950104
3209058c720a4b8c9533893f86e23c6a,15848,5.0,2019-11-06 22:08:45.213966,2019-11-08 01:57:58.427737
ad4156cae64b436cae26d05862a9dade,15575,5.0,2019-11-05 20:15:27.123861,2019-11-24 11:59:30.356582
5880889805bf48a294622400aa984d26,12634,5.0,2019-10-24 03:42:30.598122,2019-10-26 21:41:40.473164
afdd571ffe1940ffa4de519469d22d69,8800,5.0,2019-10-03 11:29:50.459056,2019-10-05 21:50:32.031786
